airline,src,dest,codeshare,stops,equipment
DL,ATL,CAE,,0,717 M88 319
DL,ATL,CAK,,0,M88
DL,ATL,CHA,,0,M88
DL,ATL,CHO,Y,0,CRJ
DL,ATL,CHS,,0,319 320 M88 73W 717
DL,ATL,CID,Y,0,CR9 CRJ
DL,ATL,CLE,,0,717 M88 
DL,ATL,CLT,,0,M90 M88 319
DL,ATL,CMH,,0,73W M88 738 319
DL,ATL,COS,,0,738
DL,ATL,CRW,,0,319
DL,ATL,CSG,Y,0,CRJ
DL,ATL,CVG,,0,M88 738 320  319
DL,ATL,DAB,,0,M90 757 M88
DL,ATL,DAL,Y,0,CRJ
DL,ATL,DAY,,0,M88
DL,ATL,DCA,,0,M90 M88 757 320 738 
DL,ATL,DEN,,0,M90 738 757
DL,ATL,DFW,,0,M88 319 738
DL,ATL,DHN,Y,0,CRJ
DL,ATL,DSM,,0,M88
DL,ATL,DTW,,0,320 M88 73H M90 757 739
DL,ATL,ELP,,0,M88
DL,ATL,EVV,Y,0,CRJ
DL,ATL,EWN,Y,0,CRJ
DL,ATL,EWR,,0,717 319
DL,ATL,EYW,,0,73W
DL,ATL,FAR,Y,0,CR9
DL,ATL,FAY,,0,73W
DL,ATL,FLL,,0,757 M90 739
DL,ATL,FNT,,0,M88
DL,ATL,FSD,Y,0,CR7
DL,ATL,FSM,Y,0,CRJ
DL,ATL,FWA,Y,0,CRJ
DL,ATL,GCM,,0,M88
DL,ATL,GNV,,0,717
DL,ATL,GPT,,0,M88
DL,ATL,GRB,Y,0,CR9 CR7
DL,ATL,GRK,Y,0,CR7 CR9
DL,ATL,GRR,,0,717 M88 320 319
DL,ATL,GSO,,0,M88 73H 320 738  319
DL,ATL,GSP,,0,M88 319 717
DL,ATL,GTR,Y,0,CRJ
DL,ATL,HNL,,0,333
DL,ATL,HOU,,0,M88 
DL,ATL,HPN,Y,0,CR7 CR9
DL,ATL,HSV,,0,M88 717
DL,ATL,IAD,,0,M88 320 319 717
DL,ATL,IAH,,0,M88 717 320 319
DL,ATL,ICT,,0,M88
DL,ATL,ILM,,0,319
DL,ATL,IND,,0,M88 320 M90  319
DL,ATL,JAN,,0,717 M88
DL,ATL,JAX,,0,757 739 M90 738
DL,ATL,JFK,,0,319 752 738 M88 73H 
DL,ATL,LAN,Y,0,CRJ
DL,ATL,LAS,,0,73H 739 757 753 738
DL,ATL,LAX,,0,757 76W 763 739
DL,ATL,LEX,,0,M88 717
DL,ATL,LFT,Y,0,CRJ
DL,ATL,LGA,,0,320 757 M88 738 739 73H 73W
DL,ATL,LIT,,0,M88 319
DL,ATL,MBS,Y,0,CRJ
DL,ATL,MCI,,0,M88 M90 757
DL,ATL,MCO,,0,757 763 739 753
DL,ATL,MDT,,0,M88
DL,ATL,MDW,,0,320 717 319
DL,ATL,MEM,,0,M88 320 319
DL,ATL,MGM,Y,0,CRJ
DL,ATL,MHT,,0,320
DL,ATL,MIA,,0,M88 M90 757 320 73H 
DL,ATL,MKE,,0,M90 M88
DL,ATL,MLB,,0,M88
DL,ATL,MLI,Y,0,CR9 CR7
DL,ATL,MLU,Y,0,CRJ
DL,ATL,MOB,,0,717 319
DL,ATL,MSN,,0,320 73W
DL,ATL,MSP,,0,757 320 M90 73H 739 738
DL,ATL,MSY,,0,757 M90 M88
DL,ATL,MYR,,0,717 M88 319
DL,ATL,OAJ,Y,0,CRJ CR9
DL,ATL,OKC,,0,M88 
DL,ATL,OMA,,0,M88 M90
DL,ATL,ORD,,0,757 319 320 717 M88 M90
DL,ATL,ORF,,0,M90 M88 319
DL,ATL,PBI,,0,M90 757 M88
DL,ATL,PDX,,0,739 73H 738
DL,ATL,PHF,Y,0,CRJ
DL,ATL,PHL,,0,757 320 M88 M90 73H
DL,ATL,PHX,,0,757 73H 739 738
DL,ATL,PIA,Y,0,CRJ
DL,ATL,PIT,,0,M88 320
DL,ATL,PNS,,0,M90 717
DL,ATL,PVD,,0,M88
DL,ATL,PWM,,0,M88
DL,ATL,RDU,,0,M88 M90 739 320 738 752
DL,ATL,RIC,,0,M88 M90 73H
DL,ATL,ROA,,0,319
DL,ATL,ROC,,0,M88 M90
DL,ATL,RSW,,0,M90 757 M88
DL,ATL,SAN,,0,739 763
DL,ATL,SAT,,0,757 M90 320
DL,ATL,SAV,,0,M88 717 319
DL,ATL,SBN,Y,0,CRJ
DL,ATL,SDF,,0,M88 M90
DL,ATL,SEA,,0,76W 763 739 757 738
DL,ATL,SFO,,0,739 757 763
DL,ATL,SGF,Y,0,CRJ CR9
DL,ATL,SHV,Y,0,CRJ
DL,ATL,SJC,,0,738
DL,ATL,SJU,,0,757 753 73H 
DL,ATL,SLC,,0,763 757 320
DL,ATL,SMF,,0,757
DL,ATL,SNA,,0,757
DL,ATL,SRQ,,0,M90 757
DL,ATL,STL,,0,M90 717 757 319 M88
DL,ATL,STT,,0,757
DL,ATL,SYR,,0,M88
DL,ATL,TLH,,0,319 M88 717
DL,ATL,TPA,,0,757 739 M90 738
DL,ATL,TRI,,0,319
DL,ATL,TUL,,0,M88
DL,ATL,TUS,,0,M90
DL,ATL,TYS,,0,717
DL,ATL,VLD,Y,0,CRJ
DL,ATL,VPS,,0,717 319 M88
DL,ATL,XNA,,0,717
DL,ATW,ATL,Y,0,CR7 CR9
DL,ATW,DTW,Y,0,CRJ
DL,ATW,MSP,Y,0,CRJ CR9
DL,AUS,ATL,,0,M90 M88
DL,AUS,DTW,,0,717
DL,AUS,JFK,,0,319
DL,AUS,MCO,Y,0,CR7
DL,AUS,MEM,Y,0,CRJ
DL,AUS,MSP,,0,319
DL,AUS,SLC,,0,319
DL,AVL,ATL,,0,M88
DL,AVL,DTW,Y,0,CRJ
DL,AVP,ATL,Y,0,CR7
DL,AVP,DTW,Y,0,CRJ
DL,AZO,ATL,Y,0,CRJ
DL,AZO,DTW,,0,ERJ
DL,AZO,MSP,Y,0,CRJ
DL,BDL,ATL,,0,73W M88 757 320
DL,BDL,CVG,Y,0,CRJ
DL,BDL,DTW,,0,M88 319
DL,BDL,MCO,Y,0,CR9
DL,BDL,MSP,,0,319
DL,BDL,RDU,Y,0,CRJ CR9
DL,BGM,DTW,Y,0,CRJ
DL,BGR,DTW,Y,0,CR7
DL,BGR,LGA,,0,CR7
DL,BHM,ATL,,0,M88 320
DL,BHM,DTW,Y,0,CRJ
DL,BHM,LGA,Y,0,CR7 CR9
DL,BHM,MCO,Y,0,CR7
DL,BHM,MSP,Y,0,CR7
DL,BIL,MSP,,0,320 319
DL,BIL,SLC,Y,0,CR7 CRJ CR9
DL,BIS,MSP,Y,0,CR9 E75 CRJ E70
DL,BJI,MSP,Y,0,CRJ
DL,BMI,ATL,Y,0,CR9 CR7
DL,BMI,DTW,Y,0,CRJ
DL,BMI,MSP,Y,0,CRJ
DL,BNA,ATL,,0,M88 738 319 320 717
DL,BNA,CVG,Y,0,CRJ
DL,BNA,DTW,,0,738 320
DL,BNA,JFK,Y,0,CR9
DL,BNA,LAX,,0,738 73H
DL,BNA,LGA,Y,0,CR9 CR7
DL,BNA,MCO,Y,0,CR9
DL,BNA,MSP,Y,0,CR9 CRJ
DL,BNA,SLC,Y,0,CR9
DL,BOI,MSP,,0,738 320
DL,BOI,SLC,,0,320 73H 319 738
DL,BOS,ATL,,0,M90 757 M88 320 319
DL,BOS,CHS,Y,0,CR9
DL,BOS,CMH,,0,ERJ
DL,BOS,CVG,,0,73H
DL,BOS,DTW,,0,319 320 73H 738 757 M88
DL,BOS,IND,Y,0,E75
DL,BOS,JAX,Y,0,CR9
DL,BOS,JFK,,0,752 CR7 M88
DL,BOS,LAS,,0,73H
DL,BOS,LAX,,0,73H
DL,BOS,LGA,Y,0,E75
DL,BOS,MCO,,0,320
DL,BOS,MSP,,0,738 319 757 M90 320
DL,BOS,MYR,Y,0,E75
DL,BOS,RDU,,0,CR7
DL,BOS,RIC,Y,0,CR9 CR7
DL,BOS,SLC,,0,73H 738
DL,BQK,ATL,Y,0,CRJ
DL,BRD,INL,Y,0,CRJ
DL,BRD,MSP,Y,0,CRJ
DL,BTM,SLC,Y,0,CRJ
DL,BTR,ATL,,0,319
DL,BTV,ATL,Y,0,CR9
DL,BTV,DTW,Y,0,CRJ
DL,BTV,LGA,,0,CR7
DL,BUF,ATL,,0,M90 M88
DL,BUF,DTW,,0,M88 319 320 M90 ERJ
DL,BUF,JFK,Y,0,CR9 CR7
DL,BUF,LGA,,0,CR7
DL,BUF,MSP,Y,0,E70 CR9
DL,BUR,SLC,Y,0,CRJ
DL,BWI,ATL,,0,M88 757 M90 73W  320 717
DL,BWI,CVG,,0,ERJ
DL,BWI,DTW,,0,320 M88 M90 ERJ
DL,BWI,JFK,Y,0,ERJ
DL,BWI,MSP,,0,320 M88 M90 319
DL,BWI,RDU,,0,ERJ
DL,BWI,SLC,,0,320
DL,BZN,MSP,,0,320 319
DL,BZN,SLC,Y,0,CR9 CRJ
DL,CAE,ATL,,0,M88 717 319
DL,CAE,DTW,Y,0,CRJ
DL,CAE,LGA,Y,0,CRJ
DL,CAK,ATL,,0,M88
DL,CAK,DTW,Y,0,CRJ
DL,CDC,SLC,Y,0,CRJ
DL,CHA,ATL,,0,M88
DL,CHA,DTW,Y,0,CRJ
DL,CHO,ATL,Y,0,CRJ
DL,CHO,LGA,Y,0,CR7
DL,CHS,ATL,,0,M88 73W 717 319
DL,CHS,BOS,Y,0,CR9
DL,CHS,DTW,,0,ERJ
DL,CHS,JFK,,0,ERJ
DL,CHS,LGA,,0,CR7
DL,CID,ATL,Y,0,CRJ CR9
DL,CID,DTW,Y,0,CRJ
DL,CID,MSP,Y,0,CRJ
DL,CIU,DTW,Y,0,CRJ
DL,CLE,ATL,,0,717  M88
DL,CLE,DTW,,0,ERJ
DL,CLE,JFK,,0,ERJ
DL,CLE,LGA,Y,0,CR7
DL,CLE,MSP,,0,ERJ
DL,CLT,ATL,,0,M90 M88
DL,CLT,CVG,Y,0,ERJ CRJ
DL,CLT,DTW,,0,M90 320 M88
DL,CLT,JFK,Y,0,ERJ
DL,CLT,LGA,,0,CR7
DL,CLT,MSP,,0,319 320
DL,CLT,SLC,,0,320
DL,CMH,ATL,,0,M88 73W 738 319
DL,CMH,BOS,,0,ERJ
DL,CMH,DTW,Y,0,ERJ E75 CRJ
DL,CMH,JFK,Y,0,ERJ CRJ
DL,CMH,LAX,,0,738
DL,CMH,LGA,,0,CR7 ERJ
DL,CMH,MCO,Y,0,E70
DL,CMH,MSP,Y,0,E70 CRJ CR9 ERJ
DL,CMH,RDU,Y,0,ERJ
DL,CMH,RSW,Y,0,E70
DL,CMH,TPA,Y,0,E75
DL,CNY,SLC,Y,0,EM2
DL,COD,SLC,Y,0,CRJ
DL,COS,ATL,,0,738
DL,COS,SLC,Y,0,CRJ
DL,CPR,SLC,Y,0,CRJ
DL,CRW,ATL,,0,319
DL,CRW,DTW,Y,0,CRJ
DL,CSG,ATL,Y,0,CRJ
DL,CVG,ATL,,0,738 M88 320  319
DL,CVG,BDL,Y,0,CRJ CR9
DL,CVG,BNA,Y,0,CRJ
DL,CVG,BOS,,0,320
DL,CVG,BWI,Y,0,ERJ CRJ
DL,CVG,CLT,Y,0,ERJ CRJ
DL,CVG,DCA,Y,0,CR9
DL,CVG,DEN,Y,0,CR9
DL,CVG,DFW,Y,0,CR9
DL,CVG,DTW,Y,0,ERJ CR9 CRJ
DL,CVG,EWR,Y,0,CRJ
DL,CVG,FLL,,0,73H M88
DL,CVG,GRR,,0,ERJ
DL,CVG,IAH,Y,0,CR9
DL,CVG,JAX,Y,0,CRJ
DL,CVG,JFK,Y,0,CR9
DL,CVG,LAS,,0,757 738
DL,CVG,LAX,,0,320 73H
DL,CVG,LGA,,0,CR7
DL,CVG,MCI,,0,ERJ
DL,CVG,MCO,,0,M88 320
DL,CVG,MEM,Y,0,CRJ
DL,CVG,MKE,Y,0,CRJ
DL,CVG,MSN,Y,0,CRJ
DL,CVG,MSP,Y,0,CRJ CR9
DL,CVG,MSY,Y,0,ERJ
DL,CVG,ORD,Y,0,CRJ CR9
DL,CVG,PHL,,0,ERJ
DL,CVG,PIT,,0,ERJ
DL,CVG,RDU,,0,ERJ
DL,CVG,RIC,,0,ERJ
DL,CVG,RSW,,0,M88
DL,CVG,SFO,,0,320
DL,CVG,SLC,,0,738 757 320
DL,CVG,STL,Y,0,CR9 CRJ
DL,CVG,TPA,,0,M88
DL,CVG,XNA,Y,0,CRJ
DL,CWA,DTW,Y,0,CRJ
DL,CWA,MSP,Y,0,CRJ
DL,DAB,ATL,,0,M90 757 M88
DL,DAL,ATL,,0,
DL,DAY,ATL,,0,M88
DL,DAY,DTW,,0,ERJ
DL,DAY,LGA,Y,0,ERJ
DL,DAY,MSP,,0,ERJ
DL,DCA,ATL,,0,738 M88 M90 73H
DL,DCA,CVG,Y,0,CR9
DL,DCA,DTW,,0,319 738 M88
DL,DCA,JFK,Y,0,CR9
DL,DCA,LAX,Y,0,73H
DL,DCA,LEX,Y,0,CRJ
DL,DCA,LGA,Y,0,E70 E75
DL,DCA,MEM,Y,0,E70
DL,DCA,MSN,Y,0,E70
DL,DCA,MSP,,0,M90 M88 319 738 320
DL,DCA,OMA,Y,0,E70
DL,DCA,SLC,,0,757
DL,DEN,ATL,,0,757 M90 738
DL,DEN,CVG,Y,0,CR9
DL,DEN,DTW,,0,M90 320
DL,DEN,JFK,,0,73H
DL,DEN,LGA,,0,320
DL,DEN,MEM,Y,0,CR9
DL,DEN,MSP,,0,M90 320 738 757
DL,DEN,SLC,,0,320
DL,DFW,ATL,,0,M88 319
DL,DFW,CVG,Y,0,CR9
DL,DFW,DTW,,0,319 E75 M88 320
DL,DFW,JFK,Y,0,CR9
DL,DFW,LGA,,0,E75
DL,DFW,MEM,Y,0,CRJ
DL,DFW,MSP,,0,319
DL,DFW,SLC,,0,320
DL,DHN,ATL,Y,0,CRJ
DL,DIK,MSP,Y,0,CRJ
DL,DLH,MSP,Y,0,CR9 CRJ
DL,DSM,ATL,,0,M88
DL,DSM,DTW,Y,0,CRJ
DL,DSM,LGA,Y,0,CR9
DL,DSM,MSP,Y,0,CR9 CRJ
DL,DTW,ABE,Y,0,CRJ
DL,DTW,ALB,Y,0,CRJ CR9
DL,DTW,APN,Y,0,CRJ
DL,DTW,ATL,,0,M88 73H 757 320 738 739 M90 753
DL,DTW,ATW,Y,0,CRJ
DL,DTW,AUS,,0,717
DL,DTW,AVL,Y,0,CRJ
DL,DTW,AVP,Y,0,CRJ
DL,DTW,AZO,,0,ERJ
DL,DTW,BDL,,0,M88 319
DL,DTW,BGM,Y,0,CRJ
DL,DTW,BGR,Y,0,CR7
DL,DTW,BHM,Y,0,CRJ
DL,DTW,BMI,Y,0,CRJ
DL,DTW,BNA,,0,320 738 M88
DL,DTW,BOS,,0,73H 738 320 757 M90 319
DL,DTW,BTV,Y,0,CRJ
DL,DTW,BUF,,0,M88 319 320 M90 ERJ
DL,DTW,BWI,,0,M88 320 ERJ
DL,DTW,CAE,Y,0,CRJ
DL,DTW,CAK,Y,0,CRJ
DL,DTW,CHA,Y,0,CRJ
DL,DTW,CHS,Y,0,CRJ ERJ CR9 CR7
DL,DTW,CID,Y,0,CRJ
DL,DTW,CIU,Y,0,CRJ
DL,DTW,CLE,Y,0,CRJ CR7 ERJ
DL,DTW,CLT,,0,320 M88 M90
DL,DTW,CMH,,0,ERJ
DL,DTW,CRW,Y,0,CRJ
DL,DTW,CVG,,0,ERJ
DL,DTW,CWA,Y,0,CRJ
DL,DTW,DAY,,0,ERJ
DL,DTW,DCA,,0,738 M88 319 M90
DL,DTW,DEN,,0,320 M90 738 757
DL,DTW,DFW,,0,319 M88 320
DL,DTW,DSM,Y,0,CRJ
DL,DTW,ELM,Y,0,CR7 CRJ
DL,DTW,ERI,,0,ERJ
DL,DTW,ESC,Y,0,CRJ
DL,DTW,EVV,Y,0,CRJ
DL,DTW,EWR,,0,717 320
DL,DTW,FLL,,0,757 M88 739 738
DL,DTW,FWA,Y,0,CRJ
DL,DTW,GCM,,0,738
DL,DTW,GRB,,0,319 320
DL,DTW,GRR,,0,ERJ M88 717 320
DL,DTW,GSO,Y,0,CRJ
DL,DTW,GSP,Y,0,CRJ
DL,DTW,HPN,Y,0,CRJ
DL,DTW,HSV,Y,0,CRJ
DL,DTW,IAD,,0,ERJ
DL,DTW,IAH,,0,717
DL,DTW,IND,,0,M88 320 319
DL,DTW,ITH,Y,0,CRJ
DL,DTW,JAX,Y,0,CR9
DL,DTW,JFK,,0,M88 319
DL,DTW,LAN,Y,0,CRJ
DL,DTW,LAS,,0,757 738
DL,DTW,LAX,,0,763 757 739 753
DL,DTW,LEX,,0,717
DL,DTW,LGA,,0,320 M88 319
DL,DTW,LIT,Y,0,CR7
DL,DTW,MBS,Y,0,CRJ CR9
DL,DTW,MCI,,0,M88 319 320
DL,DTW,MCO,,0,757 753
DL,DTW,MDT,Y,0,CRJ CR9
DL,DTW,MDW,Y,0,CR9 CR7 E75
DL,DTW,MEM,,0,M88
DL,DTW,MHT,Y,0,ERJ CRJ
DL,DTW,MIA,,0,320 M88
DL,DTW,MKE,,0,320 717 M90 M88
DL,DTW,MLI,Y,0,CRJ
DL,DTW,MQT,Y,0,CRJ
DL,DTW,MSN,,0,M88 319 320
DL,DTW,MSP,,0,M90 M88 320 753 757 73H 777 319 738
DL,DTW,MSY,,0,319 M88
DL,DTW,MYR,Y,0,E75 CR9
DL,DTW,OKC,Y,0,CR9 CR7
DL,DTW,OMA,,0,319
DL,DTW,ORD,,0,717 M90
DL,DTW,ORF,,0,ERJ
DL,DTW,PBI,,0,M90 320
DL,DTW,PDX,,0,739
DL,DTW,PHL,,0,M88 319 73H ERJ M90 320
DL,DTW,PHX,,0,757 320 753
DL,DTW,PIA,Y,0,CRJ
DL,DTW,PIT,,0,CR7 M88 320 ERJ
DL,DTW,PLN,Y,0,CRJ
DL,DTW,PVD,,0,319
DL,DTW,PVG,,0,77L 777
DL,DTW,PWM,Y,0,CRJ CR9
DL,DTW,RDU,,0,319 73H 738
DL,DTW,RIC,,0,ERJ
DL,DTW,ROA,Y,0,CRJ
DL,DTW,ROC,Y,0,CRJ CR7
DL,DTW,RSW,,0,757 753
DL,DTW,SAN,,0,753 739 757
DL,DTW,SAT,,0,320
DL,DTW,SAV,Y,0,CR7
DL,DTW,SBN,Y,0,CRJ
DL,DTW,SCE,Y,0,CRJ
DL,DTW,SDF,,0,ERJ
DL,DTW,SEA,,0,753 757 739
DL,DTW,SFO,,0,739 763 738
DL,DTW,SJU,,0,320
DL,DTW,SLC,,0,320 73H 319 738
DL,DTW,STL,,0,320 717
DL,DTW,SWF,Y,0,CRJ
DL,DTW,SYR,,0,ERJ
DL,DTW,TPA,,0,M88 738 757 M90
DL,DTW,TUL,Y,0,CR7
DL,DTW,TVC,,0,717 ERJ
DL,DTW,TYS,Y,0,CRJ
DL,DTW,XNA,Y,0,CR7
DL,EKO,SLC,,0,EM2
DL,ELM,DTW,Y,0,CRJ CR7
DL,ELP,ATL,,0,M88
DL,ERI,DTW,,0,ERJ
DL,ESC,DTW,Y,0,CRJ
DL,EUG,SLC,Y,0,CR7 CRJ
DL,EVV,ATL,Y,0,CRJ
DL,EVV,DTW,Y,0,CRJ
DL,EWN,ATL,Y,0,CRJ
DL,EWR,ATL,,0,717 319
DL,EWR,CVG,Y,0,CRJ
DL,EWR,DTW,,0,320 717
DL,EWR,MSP,,0,319
DL,EWR,SLC,,0,320
DL,EYW,ATL,,0,73W
DL,EYW,LGA,,0,73W
DL,FAR,ATL,Y,0,CR9
DL,FAR,MSP,,0,320
DL,FAR,SLC,Y,0,CR7
DL,FAT,SLC,Y,0,CR9 CRJ
DL,FAY,ATL,,0,73W
DL,FCA,MSP,Y,0,E75 CR9
DL,FCA,SLC,Y,0,E75 CRJ
DL,FLL,ATL,,0,757 M90 739
DL,FLL,CVG,,0,73H M88
DL,FLL,DTW,,0,M88 757 739 738
DL,FLL,JFK,,0,752 M88 73H 738
DL,FLL,LGA,,0,M88 738 319
DL,FLL,MSP,,0,757
DL,FLL,RDU,Y,0,CR9
DL,FNT,ATL,,0,M88
DL,FNT,MSP,Y,0,CRJ
DL,FSD,ATL,Y,0,CR7
DL,FSD,MSP,,0,320
DL,FSM,ATL,Y,0,CRJ
DL,FWA,ATL,Y,0,CRJ
DL,FWA,DTW,Y,0,CRJ
DL,FWA,MSP,Y,0,CRJ
DL,GCC,RKS,Y,0,EM2
DL,GCC,SLC,Y,0,EM2
DL,GCM,ATL,,0,M88
DL,GCM,DTW,,0,738
DL,GEG,LAX,Y,0,CR9
DL,GEG,MSP,,0,320
DL,GEG,SLC,,0,320 319
DL,GFK,MSP,Y,0,CRJ
DL,GJT,SLC,Y,0,CRJ
DL,GNV,ATL,,0,717
DL,GPT,ATL,,0,M88
DL,GRB,ATL,Y,0,CR9 CR7
DL,GRB,DTW,,0,319 320
DL,GRB,MSP,Y,0,CR9 CRJ
DL,GRK,ATL,Y,0,CR9 CR7
DL,GRR,ATL,,0,320 717 M88 319
DL,GRR,CVG,,0,ERJ
DL,GRR,DTW,,0,320 ERJ M88 717
DL,GRR,LGA,Y,0,CR7
DL,GRR,MCO,Y,0,CR7
DL,GRR,MSP,,0,320 319
DL,GSO,ATL,,0,M88 73H 320 738  319
DL,GSO,DTW,Y,0,CRJ
DL,GSO,LGA,Y,0,CR9 CR7
DL,GSP,ATL,,0,M88 319 717
DL,GSP,DTW,Y,0,CRJ
DL,GSP,LGA,Y,0,CRJ
DL,GTF,MSP,Y,0,E75
DL,GTF,SLC,Y,0,CRJ
DL,GTR,ATL,Y,0,CRJ
DL,HIB,MSP,Y,0,CRJ
DL,HLN,MSP,Y,0,E75
DL,HLN,SLC,Y,0,CRJ
DL,HNL,ATL,,0,333
DL,HNL,LAX,,0,753 76W 757
DL,HNL,SEA,,0,753
DL,HNL,SFO,,0,753
DL,HNL,SLC,,0,763
DL,HOU,ATL,,0,M88
DL,HPN,ATL,Y,0,CR7 CR9
DL,HPN,DTW,Y,0,CRJ
DL,HPN,MCO,Y,0,CR7
DL,HSV,ATL,,0,M88 717
DL,HSV,DTW,Y,0,CRJ
DL,IAD,ATL,,0,320 M88 319
DL,IAD,DTW,,0,CR7 ERJ
DL,IAD,JFK,Y,0,ERJ CR7
DL,IAD,MSP,Y,0,CR9 CR7
DL,IAH,ATL,,0,M88 717 319
DL,IAH,CVG,Y,0,CR9
DL,IAH,DTW,,0,717
DL,IAH,LGA,Y,0,E75 E70 CR9
DL,IAH,MEM,Y,0,CRJ
DL,IAH,MSP,Y,0,CR7 E70 E75 CR9
DL,IAH,SEA,Y,0,73J
DL,IAH,SLC,,0,319
DL,ICT,ATL,,0,M88
DL,ICT,MSP,Y,0,CRJ
DL,IDA,SLC,Y,0,CRJ
DL,ILM,ATL,,0,319
DL,ILM,LGA,Y,0,ERJ
DL,IMT,MSP,Y,0,CRJ
DL,IMT,RHI,Y,0,CRJ
DL,IND,ATL,,0,M88 320  M90
DL,IND,BOS,Y,0,E75
DL,IND,DTW,,0,320 M88 ERJ
DL,IND,JFK,Y,0,CR9
DL,IND,LAX,,0,320
DL,IND,LGA,,0,CR7
DL,IND,MCO,Y,0,CR9
DL,IND,MEM,Y,0,ERJ CRJ
DL,IND,MSP,,0,M90 320 319
DL,IND,RDU,Y,0,CRJ
DL,IND,RSW,,0,E75
DL,IND,SLC,,0,320 319
DL,IND,TPA,Y,0,E75
DL,INL,BRD,Y,0,CRJ
DL,INL,MSP,Y,0,CRJ
DL,ISN,MSP,Y,0,CRJ
DL,ITH,DTW,Y,0,CRJ
DL,JAC,SLC,Y,0,CR7
DL,JAN,ATL,,0,717 M88
DL,JAX,ATL,,0,757 739 M90 738
DL,JAX,BOS,Y,0,CR9
DL,JAX,CVG,Y,0,CRJ
DL,JAX,DTW,Y,0,CR9
DL,JAX,JFK,Y,0,CR9
DL,JAX,LGA,,0,CR7
DL,JAX,MSP,Y,0,E75 CR9 E70
DL,JFK,ATL,,0,752 757 319 738 M88 
DL,JFK,AUS,,0,319
DL,JFK,BNA,,0,CR9
DL,JFK,BOS,,0,CR9 752 CR7
DL,JFK,BUF,,0,CR7 CR9
DL,JFK,BWI,,0,ERJ
DL,JFK,CHS,,0,ERJ CRJ
DL,JFK,CLE,,0,CRJ ERJ
DL,JFK,CLT,,0,ERJ
DL,JFK,CMH,,0,ERJ CRJ
DL,JFK,CVG,,0,CR9 CR7
DL,JFK,DCA,,0,CR9
DL,JFK,DEN,,0,73H
DL,JFK,DFW,,0,CR9
DL,JFK,DTW,,0,M88 CR9 73H 319
DL,JFK,FLL,,0,752 M88 73H 738
DL,JFK,IAD,,0,CR7 ERJ CRJ
DL,JFK,IND,,0,CR9
DL,JFK,JAX,,0,CR9
DL,JFK,LAS,,0,73H 738 757
DL,JFK,LAX,,0,76W 752
DL,JFK,MCO,,0,752 73H M88 738
DL,JFK,MIA,,0,73H M88 738 319
DL,JFK,MSP,,0,CR9 319 M88
DL,JFK,MSY,Y,0,CR9
DL,JFK,ORD,,0,CR9
DL,JFK,ORF,,0,ERJ
DL,JFK,PDX,,0,752 73H
DL,JFK,PHL,,0,ERJ CRJ 752
DL,JFK,PHX,,0,738 73H
DL,JFK,PIT,,0,CR9 752 ERJ
DL,JFK,PVG,,0,346
DL,JFK,RDU,,0,CR7 CR9
DL,JFK,RIC,,0,ERJ CR9
DL,JFK,ROC,,0,CRJ ERJ CR9
DL,JFK,SAN,,0,757 73H
DL,JFK,SAT,,0,73H
DL,JFK,SAV,,0,CR9 CR7
DL,JFK,SDF,,0,CRJ ERJ
DL,JFK,SEA,,0,752 757
DL,JFK,SFO,,0,752
DL,JFK,SJU,,0,73H 752 757
DL,JFK,SLC,,0,757 73H 738 739 752
DL,JFK,STL,,0,CR7 CR9
DL,JFK,STT,,0,757
DL,JFK,SYR,,0,ERJ
DL,JFK,TPA,,0,M88 738 73H
DL,KOA,LAX,,0,757
DL,LAN,ATL,Y,0,CRJ
DL,LAN,DTW,Y,0,CRJ
DL,LAN,MSP,Y,0,CRJ
DL,LAS,ATL,,0,739 757 738 753
DL,LAS,BOS,,0,73H
DL,LAS,CVG,,0,757
DL,LAS,DTW,,0,757 320 739 738
DL,LAS,JFK,,0,738 757 73H
DL,LAS,LAX,,0,319
DL,LAS,MCO,,0,73H
DL,LAS,MEM,,0,738
DL,LAS,MSP,,0,757 M90 738 739
DL,LAS,RDU,,0,73H
DL,LAS,SEA,Y,0,CR9
DL,LAS,SLC,,0,738 757 320
DL,LAX,ATL,,0,763 757 73H 76W
DL,LAX,BNA,,0,738 73H
DL,LAX,BOS,,0,73H
DL,LAX,CMH,,0,738
DL,LAX,CVG,,0,320
DL,LAX,DCA,Y,0,73H
DL,LAX,DTW,,0,739 763 753
DL,LAX,GEG,Y,0,CR9
DL,LAX,HNL,,0,76W 757 753
DL,LAX,IND,,0,320
DL,LAX,JFK,,0,76W 752
DL,LAX,KOA,,0,757
DL,LAX,LAS,,0,319
DL,LAX,LIH,,0,757
DL,LAX,MCI,Y,0,E75
DL,LAX,MCO,,0,738 757 739 73H
DL,LAX,MEM,,0,320
DL,LAX,MIA,,0,738
DL,LAX,MSP,,0,757 753 739 763 738
DL,LAX,MSY,,0,319
DL,LAX,OAK,Y,0,CR7
DL,LAX,OGG,,0,757
DL,LAX,PDX,Y,0,CR7 CR9
DL,LAX,PHX,Y,0,CR7 CR9
DL,LAX,PVG,Y,0,346
DL,LAX,RDU,,0,738
DL,LAX,SAN,Y,0,CR9 CR7
DL,LAX,SEA,,0,73H
DL,LAX,SFO,Y,0,E75
DL,LAX,SJC,Y,0,CR9 CR7
DL,LAX,SLC,,0,757 73H 320 739
DL,LAX,SMF,Y,0,CR7 CR9
